/problem,/number_of_steps,/number_of_actions,/number_of_agents,/failed_actions_cardinality,/clauses_num,/variables_num,/number_of_solutions,/solution_index,/solution_cardinality,/sat_solving_mils,/correct_solution_findind_mils,/first_solution_time_mils
"elevator20","18","30","3","1","5087","1724","1","0","1","50","8","8"
"elevator20","18","30","3","1","5087","1724","1","0","1","41","6","6"
"elevator20","18","30","3","1","5087","1724","1","0","1","46","6","6"
"elevator20","18","30","3","1","5087","1724","1","0","1","48","7","7"
"elevator20","18","30","3","1","5087","1724","1","0","1","46","7","7"
"elevator21","7","17","4","1","2061","563","1","0","1","11","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","13","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","12","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","11","3","3"
"elevator21","7","17","4","1","2061","563","2","1","1","16","7","3"
"elevator21","7","17","4","1","2061","563","2","0","1","16","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","14","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","12","3","3"
"elevator21","7","17","4","1","2061","563","2","0","1","15","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","14","4","4"
"elevator21","7","17","4","1","2061","563","1","0","1","12","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","14","4","4"
"elevator21","7","17","4","1","2061","563","1","0","1","13","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","13","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","13","3","3"
"elevator21","7","17","4","1","2061","563","1","0","1","13","3","3"
"elevator21","7","17","4","1","2061","563","2","1","1","15","6","3"
"elevator22","10","15","3","1","2145","749","2","1","1","14","6","3"
"elevator22","10","15","3","1","2145","749","1","0","1","11","3","3"
"elevator22","10","15","3","1","2145","749","1","0","1","11","3","3"
"elevator22","10","15","3","1","2145","749","1","0","1","13","3","3"
"elevator22","10","15","3","1","2145","749","1","0","1","12","4","4"
"elevator22","10","15","3","1","2145","749","2","1","1","15","7","3"
"elevator22","10","15","3","1","2145","749","1","0","1","13","4","4"
"elevator22","10","15","3","1","2145","749","1","0","1","15","4","4"
"elevator22","10","15","3","1","2145","749","1","0","1","12","3","3"
"elevator22","10","15","3","1","2145","749","1","0","1","14","4","4"
"elevator22","10","15","3","1","2145","749","1","0","1","11","4","4"
"elevator22","10","15","3","1","2145","749","2","0","1","14","3","3"
"elevator22","10","15","3","1","2145","749","2","0","1","17","4","4"
"elevator22","10","15","3","1","2145","749","1","0","1","11","3","3"
"elevator22","10","15","3","1","2145","749","1","0","1","14","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","19","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","21","5","5"
"elevator23","9","24","4","1","2932","802","1","0","1","20","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","20","3","3"
"elevator23","9","24","4","1","2932","802","1","0","1","20","3","3"
"elevator23","9","24","4","1","2932","802","1","0","1","21","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","19","4","4"
"elevator23","9","24","4","1","2932","802","2","0","1","26","4","4"
"elevator23","9","24","4","1","2932","802","2","0","1","25","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","21","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","22","4","4"
"elevator23","9","24","4","1","2932","802","2","1","1","28","8","4"
"elevator23","9","24","4","1","2932","802","1","0","1","23","4","4"
"elevator23","9","24","4","1","2932","802","2","0","1","25","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","21","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","22","4","4"
"elevator23","9","24","4","1","2932","802","2","1","1","23","7","3"
"elevator23","9","24","4","1","2932","802","1","0","1","20","3","3"
"elevator23","9","24","4","1","2932","802","1","0","1","22","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","23","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","21","4","4"
"elevator23","9","24","4","1","2932","802","2","1","1","25","9","4"
"elevator23","9","24","4","1","2932","802","1","0","1","20","4","4"
"elevator23","9","24","4","1","2932","802","1","0","1","20","4","4"
"elevator24","11","26","4","1","3641","1074","2","1","1","31","9","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","26","5","5"
"elevator24","11","26","4","1","3641","1074","2","0","1","32","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","28","6","6"
"elevator24","11","26","4","1","3641","1074","1","0","1","24","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","28","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","24","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","31","5","5"
"elevator24","11","26","4","1","3641","1074","1","0","1","28","5","5"
"elevator24","11","26","4","1","3641","1074","2","1","1","30","9","5"
"elevator24","11","26","4","1","3641","1074","1","0","1","27","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","25","4","4"
"elevator24","11","26","4","1","3641","1074","2","0","1","32","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","27","5","5"
"elevator24","11","26","4","1","3641","1074","1","0","1","26","5","5"
"elevator24","11","26","4","1","3641","1074","1","0","1","25","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","25","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","30","5","5"
"elevator24","11","26","4","1","3641","1074","1","0","1","26","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","33","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","26","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","26","4","4"
"elevator24","11","26","4","1","3641","1074","1","0","1","29","5","5"
"elevator24","11","26","4","1","3641","1074","1","0","1","27","5","5"
"elevator24","11","26","4","1","3641","1074","1","0","1","28","5","5"
"elevator25","11","25","4","1","3483","1035","2","1","1","31","10","5"
"elevator25","11","25","4","1","3483","1035","1","0","1","26","4","4"
"elevator25","11","25","4","1","3483","1035","2","1","1","30","10","5"
"elevator25","11","25","4","1","3483","1035","2","1","1","31","9","4"
"elevator25","11","25","4","1","3483","1035","2","0","1","29","5","5"
"elevator25","11","25","4","1","3483","1035","1","0","1","24","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","22","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","26","5","5"
"elevator25","11","25","4","1","3483","1035","1","0","1","23","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","24","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","22","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","24","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","24","5","5"
"elevator25","11","25","4","1","3483","1035","1","0","1","25","5","5"
"elevator25","11","25","4","1","3483","1035","1","0","1","23","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","22","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","25","5","5"
"elevator25","11","25","4","1","3483","1035","1","0","1","23","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","24","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","23","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","23","4","4"
"elevator25","11","25","4","1","3483","1035","2","0","1","33","4","4"
"elevator25","11","25","4","1","3483","1035","1","0","1","23","5","5"
"elevator25","11","25","4","1","3483","1035","1","0","1","24","5","5"
"elevator25","11","25","4","1","3483","1035","2","0","1","30","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","18","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","19","4","4"
"elevator26","12","22","3","1","3187","1054","2","1","1","25","9","4"
"elevator26","12","22","3","1","3187","1054","3","1","1","28","8","4"
"elevator26","12","22","3","1","3187","1054","2","0","1","23","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","20","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","20","5","5"
"elevator26","12","22","3","1","3187","1054","1","0","1","21","5","5"
"elevator26","12","22","3","1","3187","1054","1","0","1","18","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","17","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","20","5","5"
"elevator26","12","22","3","1","3187","1054","3","0","1","28","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","21","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","19","5","5"
"elevator26","12","22","3","1","3187","1054","3","2","1","29","14","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","20","4","4"
"elevator26","12","22","3","1","3187","1054","2","1","1","23","8","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","19","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","19","4","4"
"elevator26","12","22","3","1","3187","1054","2","0","1","24","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","20","4","4"
"elevator26","12","22","3","1","3187","1054","1","0","1","19","5","5"
"elevator27","12","35","4","1","4624","1262","1","0","1","50","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","54","5","5"
"elevator27","12","35","4","1","4624","1262","2","1","1","60","11","5"
"elevator27","12","35","4","1","4624","1262","1","0","1","54","5","5"
"elevator27","12","35","4","1","4624","1262","1","0","1","50","5","5"
"elevator27","12","35","4","1","4624","1262","1","0","1","56","6","6"
"elevator27","12","35","4","1","4624","1262","2","1","1","74","13","6"
"elevator27","12","35","4","1","4624","1262","2","1","1","61","12","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","60","7","7"
"elevator27","12","35","4","1","4624","1262","1","0","1","50","5","5"
"elevator27","12","35","4","1","4624","1262","1","0","1","60","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","55","6","6"
"elevator27","12","35","4","1","4624","1262","2","0","1","63","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","63","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","58","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","54","6","6"
"elevator27","12","35","4","1","4624","1262","2","1","1","75","14","6"
"elevator27","12","35","4","1","4624","1262","2","0","1","60","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","53","5","5"
"elevator27","12","35","4","1","4624","1262","1","0","1","54","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","58","7","7"
"elevator27","12","35","4","1","4624","1262","1","0","1","57","6","6"
"elevator27","12","35","4","1","4624","1262","2","1","1","63","13","6"
"elevator27","12","35","4","1","4624","1262","2","0","1","62","6","6"
"elevator27","12","35","4","1","4624","1262","1","0","1","53","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","30","6","6"
"elevator28","16","24","3","1","4053","1483","1","0","1","24","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","27","6","6"
"elevator28","16","24","3","1","4053","1483","1","0","1","24","6","6"
"elevator28","16","24","3","1","4053","1483","2","0","1","29","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","24","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","26","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","21","4","4"
"elevator28","16","24","3","1","4053","1483","1","0","1","26","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","24","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","25","4","4"
"elevator28","16","24","3","1","4053","1483","1","0","1","25","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","27","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","25","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","24","5","5"
"elevator28","16","24","3","1","4053","1483","2","1","1","28","10","5"
"elevator28","16","24","3","1","4053","1483","2","1","1","36","12","6"
"elevator28","16","24","3","1","4053","1483","2","0","1","30","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","23","5","5"
"elevator28","16","24","3","1","4053","1483","2","0","1","29","6","6"
"elevator28","16","24","3","1","4053","1483","1","0","1","24","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","24","5","5"
"elevator28","16","24","3","1","4053","1483","1","0","1","26","5","5"
"elevator28","16","24","3","1","4053","1483","2","1","1","31","11","5"
"elevator29","19","30","3","1","5453","1830","1","0","1","43","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","49","6","6"
"elevator29","19","30","3","1","5453","1830","1","0","1","53","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","45","6","6"
"elevator29","19","30","3","1","5453","1830","1","0","1","48","8","8"
"elevator29","19","30","3","1","5453","1830","1","0","1","47","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","46","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","48","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","48","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","51","8","8"
"elevator29","19","30","3","1","5453","1830","2","0","1","52","7","7"
"elevator29","19","30","3","1","5453","1830","2","0","1","55","8","8"
"elevator29","19","30","3","1","5453","1830","1","0","1","53","7","7"
"elevator29","19","30","3","1","5453","1830","2","1","1","54","17","9"
"elevator29","19","30","3","1","5453","1830","1","0","1","44","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","53","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","46","8","8"
"elevator29","19","30","3","1","5453","1830","1","0","1","47","8","8"
"elevator29","19","30","3","1","5453","1830","1","0","1","49","8","8"
"elevator29","19","30","3","1","5453","1830","1","0","1","45","7","7"
"elevator29","19","30","3","1","5453","1830","2","1","1","55","17","8"
"elevator29","19","30","3","1","5453","1830","1","0","1","45","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","43","7","7"
"elevator29","19","30","3","1","5453","1830","1","0","1","45","7","7"
"elevator29","19","30","3","1","5453","1830","2","1","1","54","15","7"
"elevator30","12","37","5","1","5268","1502","1","0","1","79","9","9"
"elevator30","12","37","5","1","5268","1502","1","0","1","80","9","9"
"elevator30","12","37","5","1","5268","1502","2","0","1","89","11","11"
"elevator30","12","37","5","1","5268","1502","2","0","1","90","10","10"
"elevator30","12","37","5","1","5268","1502","1","0","1","82","9","9"
"elevator30","12","37","5","1","5268","1502","2","0","1","86","9","9"
"elevator30","12","37","5","1","5268","1502","1","0","1","78","9","9"
"elevator30","12","37","5","1","5268","1502","1","0","1","78","8","8"
"elevator30","12","37","5","1","5268","1502","1","0","1","77","9","9"
"elevator30","12","37","5","1","5268","1502","1","0","1","73","9","9"
"elevator30","12","37","5","1","5268","1502","1","0","1","77","8","8"
"elevator30","12","37","5","1","5268","1502","1","0","1","84","8","8"
"elevator30","12","37","5","1","5268","1502","1","0","1","77","8","8"
